2.1.0	2.1.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
2.11.2	2.11.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Μαρδόνιος	Μαρδόνιος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Mardonius
πεζὸν	πεζός	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	on foot
ἐνέτυχε	ἐντυγχάνω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to light upon, fall in with, meet with
ξυμμάχοις	ξύμμαχος	{Case: [dative], Gender: [masculine], Number: [plural]}	
Πλαταιῶν.	Πλαταιενός	{Case: [genitive], Gender: [masculine], Number: [plural]}	
ἀντικαθέζονται,	ἀντικαθέζω	{Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [middle]}	
οὐδέτερος	οὐδέτερος	{Case: [nominative], Gender: [masculine], Number: [singular]}	not either, neither of the two
φθάνειν·	φθάνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to come or do first, before others
δεξιὰ	δεξιός	{Case: [nominative], Degree: [positive], Gender: [neuter], Number: [plural]}	on the right; fortunate; dexterous, skillful, clever
θυμάτων	θαῦμα	{Case: [genitive], Gender: [neuter], Number: [plural]}	whatever one regards with wonder, a wonder, marvel
σημεῖα.	σημεῖα	{Case: [nominative], Gender: [neuter], Number: [plural]}	
2.11.3	2.11.3	{Case: [genitive], Degree: [positive], Gender: [neuter], Number: [singular]}	
στράτευμα	στράτευμα	{Case: [nominative], Gender: [neuter], Number: [singular]}	an expedition, campaign
ἐπιτήδεια·	ἐπιτήδειος	{Case: [nominative], Degree: [positive], Gender: [neuter], Number: [plural]}	suitable; useful, necessary; deserving; associate
ἀποπέμψαντες	ἀποπέμπω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	to send off
ἐσόδων.	ἐσόδων	{Case: [genitive], Gender: [feminine], Number: [plural]}	
χρονίζειν.	χρονίζω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to spend time
2.11.4	2.11.4	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Διατάξας	διατάσσω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to appoint
προσεμίχθη.	προσμείγνυμι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	to mingle
ἐπειδὴ	ἐπειδή	{}	
ἀντίπαλον	ἀντίπαλος	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [singular]}	wrestling against
πολεμῶν	πολεμός	{Case: [genitive], Gender: [masculine], Number: [plural]}	
ὅπερ	ὅπος	{Case: [accusative], Gender: [neuter], Number: [singular], PrononimalType: [relative]}	
φυγὴν	φυγή	{Case: [accusative], Gender: [feminine], Number: [singular]}	flight, exile
ξυμβοηθησάντων	ξυμβοέω	{Aspect: [perfective], Case: [genitive], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	
στρατόπεδον	στρατόπεδον	{Case: [accusative], Gender: [neuter], Number: [singular]}	the ground on which soldiers are encamped, a camp, encampment
ἔνδον	ἔνδον	{}	in, within, in the house, at home
σκῦλα	σκῦλον	{Case: [accusative], Gender: [neuter], Number: [plural]}	the arms stript off a slain enemy, spoils
τίμια	τίμιος	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	valued
ἀνήρπασαν.	ἀναρπάζω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to snatch up
2.12.0	2.12.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Theseus	Theseus	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.12.1	2.12.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Θησεύς,	Θησεύς,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
παιδίον	παιδίον	{Case: [accusative], Gender: [neuter], Number: [singular]}	a child
ὢν,	ἀείνω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	
Τροιζῆνα	Τροιζήν	{Case: [accusative], Gender: [feminine], Number: [singular]}	Troezen
μητρός.	μήτρον	{Case: [genitive], Gender: [feminine], Number: [singular]}	
Αἰγεὺς	Αἰγεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	Aegeus
ἦρχεν.	ἀρχέω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
γάρ,	γάρ,	{}	
Αἰγέως	Αἴγεως	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Θησέα	Θησεαί	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἱμάτιον.	ἱμάτιον	{Case: [accusative], Gender: [neuter], Number: [singular]}	an outer garment, a cloak
ὀρῶν	ὀρά	{Case: [genitive], Gender: [neuter], Number: [plural]}	
ἀγρίων	ἄγριος	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [plural]}	(living in the fields) wild, savage, harsh
θαλάσσαιν.	θαλάσσαινος	{Case: [dative], Gender: [feminine], Number: [plural]}	
γὸιρ	γός	{Case: [nominative], Gender: [masculine], Number: [plural]}	
κατῴκουν,	κατίκω	{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ποίμνας	ποίμνη	{Case: [accusative], Gender: [feminine], Number: [plural]}	a flock
ἐσθίοντες	ἐσθίω	{Case: [nominative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	to eat
2.12.2	2.12.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Περιφήτῃ	Περιφήτης	{Case: [dative], Gender: [masculine], Number: [singular]}	
Ἡφαίστου	Ἠφαιστός	{Case: [genitive], Gender: [masculine], Number: [singular]}	
υἱῲ,	υἱίς	{Case: [dative], Gender: [masculine], Number: [singular]}	
ῥόπαλον	ῥόπαλον	{Case: [accusative], Gender: [neuter], Number: [singular]}	a club, cudgel
χαλκοῦν.	χαλκός	{Case: [accusative], Gender: [masculine], Number: [singular]}	copper
ῥοπάλῳ	ῥόπαλος	{Case: [dative], Gender: [masculine], Number: [singular]}	
πατάξας	πατάσσω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to beat, knock
Θησεὺς	Θησεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	Theseus
ἀπορρίψας	ἀπορρίπτω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to throw away, put away
προσέπεσε	προσπίπτω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to fall upon, strike against
καί,	καί,	{Case: [dative], Gender: [masculine], Number: [singular]}	
κατέβαλεν	καταβάλλω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to throw down, overthrow
προεπορεύθη.	προπορεύομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	to go before
ἰσθμῷ	ἰσθμός	{Case: [dative], Gender: [masculine], Number: [singular]}	neck, narrow passage of land between seas
ηὗρε	αύρω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Σίνιν,	Σίνινα	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ὠμῶς	ὠμῶς	{}	
ἀναιδῶς.	ἀναιδῶς.	{Degree: [positive]}	
2.12.3	2.12.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Κατακάμψας	κατακάμπτω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to bend down
πίτυε,	πίτυς	{Case: [accusative], Gender: [masculine], Number: [plural]}	the pine, stone pine
προσέδει	προσδέδομαι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
πιτύοιν,	πιτύω	{Mood: [optative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	
διέσπασεν.	διασπαίω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
δεινῶς	δεινῶς	{Degree: [positive]}	
ἠγωνίζοντο,	ἀγωνίζομαι	{Case: [genitive], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to contend for a prize
ὁμοίως	ὁμοίως	{}	similarly
κρεμασθὲν	κρεμάννυμι	{Aspect: [perfective], Case: [accusative], Gender: [neuter], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	to hang, hang up
διετέλει	διατελέω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	(w. pple.) continually...; to bring quite to an end, accomplish
Ἀθηνῶν.	Ἀθῆνανος	{Case: [genitive], Gender: [feminine], Number: [plural]}	
ἅρπαγα	ἅρπαξ	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	(m) robber, grappling-iron; (f) robbing, grabbing
Σκίρωνα	Σκίρων	{Case: [accusative], Gender: [masculine], Number: [singular]}	Sciron, a north-west wind; a mythical robber
ἀπῶσεν	ἀπόω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
θάλασσαν.	θάλασσαν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
πέτρος	πέτρος	{Case: [nominative], Gender: [masculine], Number: [singular]}	a stone
Κερκυόνα	Κερκύων	{Case: [accusative], Gender: [feminine], Number: [singular]}	Cercyon
Ἐλευσῖνι	Ἐλευσίς	{Case: [dative], Gender: [feminine], Number: [singular]}	Eleusis, an old city of Attica
Προκρούστην	Προκροῦστης	{Case: [accusative], Gender: [masculine], Number: [singular]}	
λῃστήν,	λῃστής	{Case: [accusative], Gender: [masculine], Number: [singular]}	a robber, plunderer
Φαῖαν	Φαῖα	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ὗν	ὗς	{Case: [accusative], Gender: [feminine], Number: [singular]}	wild swine
ἐπόρθει.	πορθέω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to destroy, ravage, waste, plunder
2.13.0	2.13.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Iphigenia	Iphigenia	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.13.1	2.13.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
μῦθοι	μῦθος	{Case: [nominative], Gender: [masculine], Number: [plural]}	anything, delivered by word of mouth, word, speech
Τρωικά.	Τρωικεύς	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	
ἔτη.	τημί	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἀπιέναι,	ἄπειμι	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	be absent
ἐξῆν	ἔξεστι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	it is allowed, it is in one's power, is possible
ἀπορίᾳ	ἀπορία	{Case: [dative], Gender: [feminine], Number: [singular]}	difficulty of passing
ἀποπλεῦσαι.	ἀποπλέω	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to sail away, sail off
2.13.2	2.13.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Κάλχας	Κάλχας	{Case: [nominative], Gender: [masculine], Number: [singular]}	Calchas
μάντις	μάντις	{Case: [nominative], Gender: [masculine], Number: [singular]}	one who divines, a seer, prophet
Ἄρτεμις	Ἄρτεμις	{Case: [nominative], Gender: [feminine], Number: [singular]}	Artemis
ἄλσει,	ἄλσις	{Case: [dative], Gender: [neuter], Number: [singular]}	growth
ναυτικὸν	ναυτικός	{Case: [nominative], Degree: [positive], Gender: [neuter], Number: [singular]}	seafaring, naval
Παραινεῖ	παραινέω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	to exhort, recommend, advise
Ἰφιγένειαν	Ἰφιγένεια	{Case: [accusative], Gender: [feminine], Number: [singular]}	strong-born
καταπραϋνοῦντι.	καταπραϋνουντίζω	{Case: [dative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	
2.13.3	2.13.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀντεισαγαγοῦσα	ἀντισαγάγνυμι	{Aspect: [perfective], Case: [nominative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	
ἔλαφον	ἔλαφον	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Ἰφιγενείας	Ἰφιγενεία	{Case: [genitive], Gender: [feminine], Number: [singular]}	
ἀπενεγκεῖν	ἀποφέρω	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to carry off
Ταυρικήν,	Ταυρικός	{Case: [accusative], Degree: [positive], Gender: [feminine], Number: [singular]}	
διέσωσεν	διασῴζω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to preserve through
Ὀρέστην	Ὀρέστης	{Case: [accusative], Gender: [masculine], Number: [singular]}	Orestes; pl., the Orestae, an Epirot people
Ἀρτέμιδι,	Ἀρτέμιδις	{Case: [dative], Gender: [feminine], Number: [singular]}	
2.14.0	2.14.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Daedalus	Daedalus	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
Pasiphae	Pasiphae	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.14.1	2.14.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Δαίδαλος	Δαίδαλος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Daedalus
ἀξίνην·	ἀξίνην	{Case: [accusative], Gender: [feminine], Number: [singular]}	
δεξιῶς	δεξιῶς	{Degree: [positive]}	
δέ,	δέ,	{}	
ἀδελφιδοῦν	ἀδελφιδή	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Τᾶλον,	Ταλός	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Ἐφθόνησε	φθονέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to bear ill-will
Τάλῳ	Τάλος	{Case: [dative], Gender: [masculine], Number: [singular]}	
δεινότητος,	δεινότης	{Case: [genitive], Gender: [feminine], Number: [singular]}	terribleness
τεχνῶν,	τεχνών	{Case: [genitive], Gender: [masculine], Number: [plural]}	
πρίονα,	πρίον	{Case: [accusative], Gender: [masculine], Number: [singular]}	
μιμούμενος	μιμέομαι	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to mimic, imitate, represent, portray
ἰχθύος	ἰχθύς	{Case: [genitive], Gender: [masculine], Number: [singular]}	a fish
ῥάχιν,	ῥάχις	{Case: [accusative], Gender: [feminine], Number: [singular]}	the lower part of the back, the chine
τροχὸν	τροχός	{Case: [accusative], Gender: [masculine], Number: [singular]}	wheel
χρώμενος	χράω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to fall upon, attack, assail
κεραμεὺς	κεραμεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	a potter
πλάσσει	πλάσσω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	to form, mould, shape
Κρήτην,	Κρήτην	{Case: [accusative], Gender: [feminine], Number: [singular]}	
μεσημβρίαν	μεσημβρία	{Case: [accusative], Gender: [feminine], Number: [singular]}	mid-day, noon; south
Μίνως	Μίνως	{Case: [nominative], Gender: [masculine], Number: [singular]}	Minos
2.14.2	2.14.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
λαβύρινθον.	λαβύρινθον	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἀγανακτήσας	ἀγανακτέω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to feel irritation
Ἴκαρον	Ἴκαρος	{Case: [accusative], Gender: [masculine], Number: [singular]}	Icarus
λαβυρίνθῳ.	λαβυρίνθον	{Case: [dative], Gender: [masculine], Number: [singular]}	
Πασιφάη	Πασιφάη	{Case: [nominative], Gender: [feminine], Number: [singular]}	Pasiphae
φιλικῶς	φιλικῶς	{Degree: [positive]}	
ἐζημίωσεν	ζημιόω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	cause a loss, penalize; fine; punish
πτερὰ	πτερός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	
κηροῦ	κηρός	{Case: [genitive], Gender: [masculine], Number: [singular]}	bees-wax
ἀνέπταντο.	ἀναπτάομαι	{Mood: [indicative], Number: [plural], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [middle]}	
κατετάκη,	κατατάσσω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	to draw up in order, arrange
ἐπνίγη.	ἐπνίγνυμι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	
πόντος	πόνς	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ἰκάριος	Ἰκάριος	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	Icarian
Ἑλλήνων.	Ἑλλήνων	{Case: [genitive], Gender: [masculine], Number: [plural]}	
Ἰταλίαν	Ἰταλία	{Case: [accusative], Gender: [feminine], Number: [singular]}	Italy
ἀσφαλής,	ἀσφαλής	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	not liable to fall, immoveable, steadfast, firm
Σικελίαν	Σικελία	{Case: [accusative], Gender: [feminine], Number: [singular]}	Sicily
παρῆλθεν.	παρέρχομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to go by, beside
2.14.3	2.14.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Μίνω,	Μίνω,	{Case: [genitive], Gender: [masculine], Number: [singular]}	
οἶκον.	οἰκονή	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Μίνων,	Μίνων	{Case: [accusative], Gender: [masculine], Number: [singular]}	
βιώσας,	βιάω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to constrain
ὑποδοχὴν	ὑποδοχή	{Case: [accusative], Gender: [feminine], Number: [singular]}	a reception, entertainment
κατήχθη,	κατήγω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	
2.15.0	2.15.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Hercules	Hercules	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
Amazons	Amazons	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.15.1	2.15.1	{Case: [genitive], Gender: [feminine], Number: [singular]}	
κλεινότατος	κλείνως	{Case: [nominative], Degree: [superlative], Gender: [masculine], Number: [singular]}	
Ἀλκμήνης,	Ἀλκμήνη	{Case: [nominative], Gender: [masculine], Number: [singular]}	Alcmene
ἔμπειρος	ἔμπειρος	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	experienced
τοξεύειν	τοξεύω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to shoot with the bow
ᾄδειν.	ἀδείνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
Φυλάσσων	Φυλάσσων	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [plural]}	
θαυμαστόν	θαυμαστός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [singular]}	wondrous, wonderful, marvellous
Λέων	Λέων	{Case: [nominative], Gender: [masculine], Number: [singular]}	Leon
Κιθαιρῶνος	Κιθαιρών	{Case: [genitive], Gender: [masculine], Number: [singular]}	Mount Cithaeron
ἔτεμνεν·	τεμνέω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
δέρμα	δέρμα	{Case: [accusative], Gender: [neuter], Number: [singular]}	the skin, hide
εἶχεν.	οἶχα	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Πυθία	Πυθία	{Case: [nominative], Gender: [feminine], Number: [singular]}	the Pythia, priestess of Pythian Apollo
ἐπέταξεν	ἐπιτάσσω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to put upon one as a duty, to enjoin
δουλεύειν	δουλεύω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to be a slave
Εὐρυσθεῖ	Εὐρυσθεύς	{}	Eurystheus
δώδεκα	δώδεκα	{}	twelve
διέπραξε	διαπράσσω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to pass over; bring about, accomplish
ἔργα.	ἔργα	{Case: [accusative], Gender: [neuter], Number: [plural]}	
2.15.2	2.15.2	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
Ἀμαζόνες	Ἀμαζών	{Case: [nominative], Gender: [masculine], Number: [plural]}	the Amazons
μαχιμωτάτων·	μαχιμός	{Case: [genitive], Degree: [superlative], Gender: [masculine], Number: [plural]}	
βασίλεια	βασίλεια	{Case: [nominative], Gender: [feminine], Number: [singular]}	a queen, princess
Ἱππολύτη·	Ἱππολύτη·	{Case: [nominative], Gender: [masculine], Number: [singular]}	
ζώνην	ζώνη	{Case: [accusative], Gender: [feminine], Number: [singular]}	a belt, girdle
Ἄρεος	Ἄρης	{Case: [genitive], Gender: [masculine], Number: [singular]}	Ares
πολέμου.	πολέμους	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀνακομίσαι.	ἀνακομίζω	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to carry up
Ἱππολύτη	Ἱππολύτη	{Case: [nominative], Gender: [feminine], Number: [singular]}	
ἐπεγειράσης	ἐπιγείρω	{Aspect: [perfective], Case: [genitive], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	
ἐπ	ἐπ	{}	
ζώνην.	ζώνην	{Case: [accusative], Gender: [feminine], Number: [singular]}	
2.15.3	2.15.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
βασιλεύοντος	βασιλεύω	{Case: [genitive], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to be king, to rule, reign
ἐσβολὴν	εἰσβολή	{Case: [accusative], Gender: [feminine], Number: [singular]}	an inroad, invasion, attack
Ἀττικήν.	Ἀττικήν	{Case: [accusative], Degree: [positive], Gender: [feminine], Number: [singular]}	
Τρωικοῖς	Τρωικός	{Case: [dative], Degree: [positive], Gender: [masculine], Number: [plural]}	
Πριάμῳ	Πρίαμος	{Case: [dative], Gender: [masculine], Number: [singular]}	Priam
Πενθεσίλειαν	Πενθεσίλεια	{Case: [accusative], Gender: [feminine], Number: [singular]}	
2.16.0	2.16.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Orestes	Orestes	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.16.1	2.16.1	{Case: [nominative], Gender: [masculine], Number: [singular]}	
δή,	δή,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
Ὀρέστου,	Ὀρέστος	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀντῆν	αντάω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἅτε	ἅτε	{}	just as (both pre-and postposed); w. part.: because
Τρῶας.	Τρῶας	{Case: [accusative], Gender: [masculine], Number: [plural]}	
Αἰγίσθου	Αἴγισθος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Aegisthus
ἐπιβουλεύσασα	ἐπιβουλεύω	{Aspect: [perfective], Case: [nominative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to plot against
ἐγήματο.	ἔγημα	{Case: [genitive], Gender: [neuter], Number: [singular]}	
ἀδελφὴ	ἀδελφή	{Case: [nominative], Gender: [feminine], Number: [singular]}	a sister
Ἠλέκτρα.	Ἠλέκτρα	{Case: [accusative], Gender: [feminine], Number: [singular]}	Electra
Στρόφιον	Στρόφιον	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Φωκίδι	Φωκίς	{Case: [dative], Gender: [feminine], Number: [singular]}	Phocis
2.16.2	2.16.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ἐνταῦθα	Ἐνταῦθα	{}	
οἰκείως	οἰκείως	{Degree: [positive]}	
Πυλάδην	Πυλάδη	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Στροφίου	Στρόφιος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Strophius
φιλίαν	φιλία	{Case: [accusative], Gender: [feminine], Number: [singular]}	friendly love, affection, friendship
παροιμίαν.	παροιμίανον	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ἥβην	ἥβη	{Case: [accusative], Gender: [feminine], Number: [singular]}	manhood, youthful prime, youth
ἀφανὴς	ἀφανής	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	unseen, invisible, viewless
ἐπ	ἐς	{Case: [nominative], Definiteness: [definite], Gender: [masculine], Number: [singular], PrononimalType: [demonstrative]}	
Ἄργος,	Ἄργος,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
φόνου	φόνος	{Case: [genitive], Gender: [masculine], Number: [singular]}	murder, homicide, slaughter
2.16.3	2.16.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Μανίας	Μανία	{Case: [genitive], Gender: [feminine], Number: [singular]}	Mania (long alpha, unlike μανία madness), a slave name
Ἐρινύων	Ἐρινύων	{Case: [genitive], Gender: [masculine], Number: [plural]}	
Ἀθήναις.	Αθῆναι	{Case: [dative], Gender: [feminine], Number: [plural]}	
Ἀρείῳ	Ἀρεῖος	{Case: [dative], Gender: [masculine], Number: [singular]}	
πάγῳ	πάγος	{Case: [dative], Gender: [masculine], Number: [singular]}	rock; frost, solid
ἐνοικοῦντες	ἐνοικέω	{Case: [nominative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	to dwell in
ἀναγνωρίσασα	ἀναγνωρίζω	{Aspect: [perfective], Case: [nominative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	recognize
ἐκφεύγει	ἐκφεύγω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	to flee out
Πελοπόννησον	Πελοπόννησος	{Case: [accusative], Gender: [feminine], Number: [singular]}	the Peloponnesus
